,prediction,actual rating
961,3.5148942324413746,4.0
962,3.7715787519145314,5.0
963,3.2700984092625878,2.0
964,2.8648060777394324,2.0
965,3.598970960634148,4.0
966,2.3873487889320577,4.0
967,3.361117944304309,4.0
968,2.7643916646626545,1.0
969,2.5075942179589945,3.0
970,3.713798580598194,3.0
971,3.790690909270647,5.0
972,3.04910338656113,3.0
973,2.984895143012719,3.0
974,2.7619554372982833,3.0
975,2.6625161130969173,4.0
976,2.2065534458598184,1.0
977,2.593368819866661,4.0
978,3.7908036358583077,5.0
979,3.636216995544866,5.0
980,3.7529554323253516,5.0
981,2.935053070668677,3.0
982,3.8777192939611322,4.0
983,3.0735425055676973,4.0
984,3.2786641839536883,4.0
985,3.019361579291116,3.0
986,3.0041061828318267,3.0
987,3.4515436348865904,4.0
988,3.550211538206681,4.0
989,3.165911035542543,3.0
990,3.2401758392572373,3.0
991,2.531853433328402,3.0
992,2.2080204731312185,3.0
993,1.7787042414613456,1.0
994,3.3141518356900703,5.0
995,2.869111888162665,2.0
996,3.7099477731194903,4.0
997,3.808446101905327,4.0
998,3.9018322336260276,5.0
999,2.6680543263380954,4.0
1000,3.3575848968409834,3.0
1001,3.711573008884016,5.0
1002,3.1565777657160545,3.0
1003,3.6298181681996105,4.0
1004,2.584464828275053,3.0
1005,2.9352603382646647,2.0
1006,3.1556867762625442,3.0
1007,2.921998425737261,4.0
1008,2.0670114927262224,1.0
1009,2.3174892360761628,2.0
1010,3.654023911564682,2.0
1011,3.320047261417814,2.0
1012,2.873282388438549,3.0
1013,2.6819426032571188,3.0
1014,3.0994672938784698,4.0
1015,3.1419894656636633,4.0
1016,3.4519170569559856,5.0
1017,2.6668508948368976,3.0
1018,2.2349501660632636,2.0
1019,3.0695831157892415,3.0
1020,3.022465170680598,3.0
1021,3.1715546229660867,2.0
1022,1.8561601264453516,4.0
1023,3.253041889575562,4.0
1024,3.7638678684202707,4.0
1025,3.0100495196707153,2.0
1026,2.308721511818838,3.0
1027,2.5606197825581396,3.0
1028,3.2453002187245663,3.0
1029,3.0564717209544288,3.0
1030,2.272646836933978,3.0
1031,2.49490009947257,4.0
1032,2.1694393069615745,1.0
1033,2.9782438639439013,3.0
1034,2.5444765529674878,5.0
1035,2.185698623167814,4.0
1036,3.581898025289783,2.0
1037,3.715605484375541,4.0
1038,2.8730105592679864,3.0
1039,2.6151633801258263,2.0
1040,3.2749310878088913,4.0
1041,3.6392102631286067,5.0
1042,2.9717673621355765,4.0
1043,3.561091141292873,5.0
1044,2.0885796743391603,3.0
1045,1.812699161859008,2.0
1046,3.5404343536784215,5.0
1047,3.4943646000622866,3.0
1048,3.3276571188001878,4.0
1049,3.374325019573106,3.0
1050,2.8934429362759273,3.0
1051,3.440543806400399,3.0
1052,3.694100904490104,3.0
1053,3.1543459564721923,4.0
1054,3.734207925900245,3.0
1055,2.8307174765969387,3.0
1056,3.82648446291499,3.0
1057,3.8652872249962473,5.0
1058,3.700476442425921,5.0
1059,2.7231540402762193,4.0
1060,3.577759037005738,3.0
1061,3.1381430320321932,3.0
1062,3.717297009564452,5.0
1063,3.8183210609017912,5.0
1064,3.397429101220389,4.0
1065,3.077746593507711,1.0
1066,2.954745959580105,3.0
1067,3.5119538770850065,4.0
1068,3.738996289370444,3.0
1069,3.132587675673295,5.0
1070,3.5409508745181477,5.0
1071,3.3944361364530153,5.0
1072,3.6841745670359036,5.0
1073,3.0108656500715596,4.0
1074,3.172981931176109,5.0
1075,3.262563239001795,4.0
1076,3.3016747993779947,3.0
1077,3.247590127261416,4.0
1078,3.585622033005062,4.0
1079,3.15866161605557,4.0
1080,2.3075023160795163,4.0
1081,2.629213243619902,3.0
1082,3.3105283967413466,5.0
1083,3.005638501033151,3.0
1084,3.2831017745058104,5.0
1085,3.14118608096551,5.0
1086,4.014801035477024,5.0
1087,4.277936354614384,5.0
1088,3.4451096606467777,3.0
1089,3.1014416942361005,4.0
1090,2.600753826625306,3.0
1091,2.7912160737983007,2.0
1092,4.136198595982086,5.0
1093,4.431558669751909,5.0
1094,2.652526284641232,4.0
1095,2.3621807723860053,4.0
1096,1.8865130733488804,1.0
1097,2.8653429268744715,2.0
1098,4.159365901292051,5.0
1099,3.515438969642052,5.0
1100,3.098146325903052,4.0
1101,2.8028252141214827,1.0
1102,2.562906625373335,1.0
1103,2.3405647299896826,3.0
1104,2.4332813669208875,5.0
1105,2.2658592596206923,3.0
1106,2.8608019657052632,3.0
1107,2.327768774454207,4.0
1108,3.9057262580891363,5.0
1109,3.7243285047906896,5.0
1110,2.4783738734609693,5.0
1111,2.1574257540840756,1.0
1112,2.915164567422534,3.0
1113,3.11877600233038,4.0
1114,3.8756042408793503,5.0
1115,3.3068778264189196,3.0
1116,3.1637832460282103,5.0
1117,4.064386666490537,3.0
1118,3.4269175661962996,4.0
1119,2.9142848096806127,3.0
1120,3.3506247334632087,3.0
1121,2.728048461803271,2.0
1122,2.9181335303587597,3.0
1123,3.1569481808992252,4.0
1124,3.7572983417677626,3.0
1125,3.3655759173413586,4.0
1126,3.9855801152499644,5.0
1127,3.083840843136744,3.0
1128,2.5472414297414967,3.0
1129,2.744980047834793,3.0
1130,3.0751975212571656,4.0
1131,2.440692260523781,3.0
1132,2.663767796445003,3.0
1133,3.034366670120448,4.0
1134,2.4499795038368113,4.0
1135,2.1186695015474,2.0
1136,2.8093986510336317,3.0
1137,2.970490234734678,3.0
1138,3.3463016544118944,5.0
1139,3.0060539179271024,4.0
1140,3.6051337507559875,4.0
1141,2.8088843175688583,2.0
1142,3.039283539794181,2.0
1143,2.7448233481461046,3.0
1144,3.625557094302309,4.0
1145,3.8578485622467444,5.0
1146,3.4111751846646197,3.0
1147,2.2621918828647836,3.0
1148,2.942107678534764,3.0
1149,2.97421198315133,3.0
1150,1.8367435025868935,4.0
1151,1.6348409121350465,4.0
1152,2.7137385777064034,2.0
1153,2.3114647283249883,2.0
1154,2.926848813875197,3.0
1155,2.3726655514652704,1.0
1156,3.1818880301112356,1.0
1157,3.1056482075330614,3.0
1158,2.820717772690929,4.0
1159,2.2165095105612447,1.0
1160,3.357408136393195,5.0
1161,3.5028933134972546,2.0
1162,2.5795772425233214,3.0
1163,2.821032882888152,3.0
1164,3.4493327763662496,5.0
1165,3.653837343474839,4.0
1166,3.3226968827058148,2.0
1167,3.2237440773818764,4.0
1168,2.6348237322616126,5.0
1169,3.4067061503105296,2.0
1170,2.8704541509562325,1.0
1171,2.9576596110163007,4.0
1172,3.405827314789573,4.0
1173,2.6480176368302293,1.0
1174,2.5416623509968383,3.0
1175,2.500145791021833,2.0
1176,3.8870676904832795,5.0
1177,3.3922780326266313,3.0
1178,3.2933524432102073,3.0
1179,2.62654536292446,1.0
1180,3.308433587107088,4.0
1181,3.498065117765102,4.0
1182,3.5580196802540747,4.0
1183,2.7590466704446777,4.0
1184,2.8646311208813025,4.0
1185,2.811187050916971,4.0
1186,3.016819106651458,5.0
1187,2.781903749050537,3.0
1188,2.837106555090205,4.0
1189,2.682991618226754,3.0
1190,3.5111461102414063,5.0
1191,3.505195763078968,4.0
1192,2.6664320956349923,3.0
1193,3.1749385075719245,3.0
1194,2.844761634988635,3.0
1195,2.6347926646750515,4.0
1196,2.953254919883856,4.0
1197,2.8208695996585083,4.0
1198,3.1142063712802273,3.0
1199,2.3607332456382624,2.0
1200,3.2775728200585528,5.0
1201,3.455179270258061,3.0
1202,3.2216853432205985,3.0
1203,3.5487703629095533,4.0
1204,1.6359814114115576,4.0
1205,2.3686788166795396,3.0
1206,2.3531927716517043,4.0
1207,2.0926441130835878,5.0
1208,2.6555661908364225,4.0
1209,3.5223998844821294,3.0
1210,3.9866627332530107,4.0
1211,3.679058649625061,5.0
1212,3.1896302864342867,5.0
1213,2.822471074137498,2.0
1214,3.779528762995166,5.0
1215,4.065182356989964,5.0
1216,2.7553927088327166,4.0
1217,2.3916953665348384,3.0
1218,3.671061458040033,3.0
1219,3.239750677995668,4.0
1220,3.9468553364085617,4.0
1221,3.8551451244665293,4.0
1222,3.6005477845147813,4.0
1223,3.65860314232267,4.0
1224,3.0160085507698935,4.0
1225,3.044714507332395,5.0
1226,1.8656349524825204,1.0
1227,1.6450624508391258,1.0
1228,3.4138402681515188,4.0
1229,3.3264428887265005,2.0
1230,3.556674321047687,4.0
1231,3.8307170055667643,5.0
1232,2.731427242120267,2.0
1233,2.625991163548411,2.0
1234,3.2707020000294036,4.0
1235,3.645743525549415,5.0
1236,3.143880872247653,1.0
1237,3.6362151210766678,4.0
1238,2.988236756036819,1.0
1239,3.0027789739964703,4.0
1240,2.018845984498224,4.0
1241,2.5824269697628557,2.0
1242,2.771155473301173,4.0
1243,3.3473525667700934,4.0
1244,3.6619253613989136,3.0
1245,3.4701376582122303,3.0
1246,3.6033048490132984,5.0
1247,3.0630199538180367,4.0
1248,2.904321340904533,3.0
1249,2.9864753394989503,3.0
1250,2.614762323645779,3.0
1251,2.6304736524492474,3.0
1252,3.3251411943586193,2.0
1253,3.022488477770847,3.0
1254,2.276572047860323,2.0
1255,2.649988321221169,3.0
1256,2.905188329328284,2.0
1257,3.0526057969211586,3.0
1258,3.0636122301069166,3.0
1259,2.6009391125451473,3.0
1260,3.6210456351331195,5.0
1261,3.423398406614769,4.0
1262,3.4934929147642038,4.0
1263,3.0843366963908716,3.0
1264,3.8922256158254305,5.0
1265,2.6594915171236173,4.0
1266,2.4289698938451076,3.0
1267,2.4902532252494542,4.0
1268,2.430750375076136,4.0
1269,2.7153976224441796,4.0
1270,3.0834236457777484,3.0
1271,2.2687406434185244,4.0
1272,3.4387798313046494,4.0
1273,2.4042118549716736,3.0
1274,3.043814579432858,3.0
1275,3.236888347434427,5.0
1276,3.9278110753319915,5.0
1277,3.5852190833878432,4.0
1278,3.0639501426273377,2.0
1279,3.805810240448858,4.0
1280,2.957676541470909,3.0
1281,2.2513477215510984,4.0
1282,3.2366624987616537,4.0
1283,3.0341957216891604,3.0
1284,2.838893547138649,2.0
1285,2.303627260834885,1.0
1286,3.9888123724976485,5.0
1287,4.1866719063427835,5.0
1288,2.9157941737347635,4.0
1289,2.774261920480865,4.0
1290,4.163825193717069,4.0
1291,3.632362439550905,2.0
1292,2.872357388566452,5.0
1293,3.307520187040264,3.0
1294,2.896578301785863,4.0
1295,2.5500852796434654,3.0
1296,3.1395699665679997,4.0
1297,2.6525379795919117,3.0
1298,3.8133670732172327,4.0
1299,3.1820124207446283,2.0
1300,2.901471800933839,4.0
1301,2.890796447581364,4.0
1302,3.3416250957437112,5.0
1303,2.6002603690382027,2.0
1304,3.4577968686561964,4.0
1305,3.3337407362285045,2.0
1306,4.19345892371144,4.0
1307,3.3568318336330982,4.0
1308,3.7911469331388075,5.0
1309,3.2322379638518366,3.0
1310,2.3897680021114684,2.0
1311,3.269427041130714,4.0
1312,3.871203701420765,4.0
1313,3.7053853645517902,4.0
1314,3.098243829341656,4.0
1315,2.3927591134283595,1.0
1316,3.610245197438345,3.0
1317,3.989320135393085,5.0
1318,3.28144644767939,4.0
1319,2.777959846052344,3.0
1320,3.0121475021603232,5.0
1321,2.451513647660048,2.0
1322,2.9516495661041735,4.0
1323,3.131122394021636,3.0
1324,3.01117750880585,4.0
1325,3.0697731854498174,1.0
1326,3.2859271369211744,5.0
1327,2.868420384356619,3.0
1328,2.7998062345508847,2.0
1329,2.4046118372375647,2.0
1330,3.767494243349306,5.0
1331,3.887422601099077,3.0
1332,4.074367489633565,5.0
1333,3.9443322478769494,5.0
1334,3.495351091852509,5.0
1335,2.8522091096289075,4.0
1336,3.767813500933544,4.0
1337,2.9107195209685752,3.0
1338,2.976290581173996,4.0
1339,2.106128935967744,2.0
1340,2.6212872967863596,3.0
1341,2.478759559687772,2.0
1342,3.3147168750309226,3.0
1343,3.4069785978096383,5.0
1344,2.5013746733923186,2.0
1345,3.335045554572869,4.0
1346,3.761506296052618,4.0
1347,3.003150108511074,3.0
1348,4.117724908564925,5.0
1349,4.366580909638672,5.0
1350,2.7620719994155873,5.0
1351,2.435613978635436,4.0
1352,1.902459068433033,3.0
1353,2.8145638706259795,4.0
1354,2.1382381176645207,2.0
1355,2.096069346679854,1.0
1356,3.9330379741677577,5.0
1357,4.088456859993786,3.0
1358,3.065929726352214,5.0
1359,2.504334270565147,3.0
1360,2.1726142281582757,2.0
1361,3.0317949274079457,5.0
1362,2.379672020753624,3.0
1363,2.489062292655317,3.0
1364,3.1568709529612478,5.0
1365,2.845392778933973,3.0
1366,3.121558763092764,1.0
1367,3.3269662165781297,2.0
1368,3.8903828507847362,4.0
1369,3.6329612875446085,4.0
1370,4.473773152172677,5.0
1371,3.9313467630935564,2.0
1372,3.6687392048501035,4.0
1373,3.4392618544953444,2.0
1374,2.2390673122711346,2.0
1375,2.813256377680849,2.0
1376,3.3757030154532632,5.0
1377,2.341549290726804,3.0
1378,2.6482044075143256,4.0
1379,2.3925994707599996,1.0
1380,3.978871506885819,5.0
1381,3.4648178264624505,4.0
1382,3.362560069441897,3.0
1383,3.0265914030350785,3.0
1384,3.399259231330021,5.0
1385,3.495661627376604,5.0
1386,3.023778167976779,4.0
1387,2.6448082378726228,4.0
1388,3.1523104457941766,4.0
1389,2.11980548149411,2.0
1390,3.3506808250889373,5.0
1391,3.51785454081036,5.0
1392,3.140551097727159,4.0
1393,2.937348508178198,4.0
1394,3.0349492210878495,4.0
1395,3.6123919779309563,4.0
1396,3.313605923693447,5.0
1397,3.3624243330921235,3.0
1398,4.039286074724474,5.0
1399,3.683303926818257,5.0
1400,2.317387210228951,2.0
1401,3.002615819523281,5.0
1402,3.402261850182429,4.0
1403,3.167110412549214,3.0
1404,2.342279185525267,3.0
1405,2.416207030541902,3.0
1406,3.5518165121636307,4.0
1407,4.119760244215563,4.0
1408,3.4537385912571548,3.0
1409,3.1663376538337165,3.0
1410,2.9263190788373263,4.0
1411,3.3852728967596497,5.0
1412,2.675853749052098,2.0
1413,2.0066643594305544,2.0
1414,2.6528652481072386,4.0
1415,3.835264467686601,5.0
1416,3.327762606197337,4.0
1417,3.423042565997422,3.0
1418,3.142639424678432,4.0
1419,3.9324791481164296,5.0
1420,3.237285041977712,3.0
1421,3.4961581375674986,3.0
1422,2.4655442388534126,4.0
1423,2.818996993542707,3.0
1424,3.3037810147083877,3.0
1425,3.5126286413013337,3.0
1426,5.28488222915474,4.0
1427,4.35797456887298,4.0
1428,3.3494238183802687,3.0
1429,3.4923377427862743,4.0
1430,2.924252310712242,4.0
1431,2.89506249566521,3.0
1432,3.736944849057501,5.0
1433,3.434539955908434,4.0
1434,3.4690553227741225,5.0
1435,3.5625813294027466,3.0
1436,2.983323566627205,5.0
1437,2.997831527615551,3.0
1438,2.4588725743168456,3.0
1439,2.525347284402866,2.0
1440,2.922789437680556,2.0
1441,3.169685772328675,5.0
1442,3.5819307732956633,4.0
1443,3.4429061302503197,2.0
1444,3.3855353451078076,3.0
1445,2.870115602343298,4.0
1446,3.374354227447972,4.0
1447,2.5485992057113642,3.0
1448,3.430754738325902,1.0
1449,3.053647602273157,2.0
1450,3.7429522501351995,4.0
1451,3.793803961358185,5.0
1452,3.3338548942232924,4.0
1453,3.802617886742736,5.0
1454,2.4086438576035047,3.0
1455,2.230709525936958,2.0
1456,2.749414343556893,3.0
1457,3.345200861248169,3.0
1458,4.745866877989861,4.0
1459,4.351824925572538,3.0
1460,3.445719775332923,4.0
1461,3.1559008461610896,2.0
1462,2.7602913530010222,3.0
1463,2.4746647748322705,1.0
1464,3.443236401662272,4.0
1465,2.818106997398164,4.0
1466,3.7058862134269583,4.0
1467,2.7002849284367474,2.0
1468,2.3663224669124228,4.0
1469,2.371254301515423,4.0
1470,3.3450642177965153,5.0
1471,2.7589869334258434,4.0
1472,3.62907752778694,4.0
1473,3.225723860967458,2.0
1474,3.5613372991682604,4.0
1475,3.088899965501831,5.0
1476,3.0293910023622415,4.0
1477,3.015657952578511,4.0
1478,3.1177230536544807,3.0
1479,2.393707139107674,1.0
1480,3.9988984970429295,5.0
1481,3.510168256550972,4.0
1482,3.256190232068422,2.0
1483,3.3296943463423516,3.0
1484,3.62246421119118,5.0
1485,4.060645471224246,5.0
1486,3.0979175692745256,4.0
1487,2.1482240013313847,4.0
